Date,Close,,Date,Close,,Date,Close
03/09/2025 23:58:00,111092.6,,02/09/2025 23:58:00,4314.3356,,02/09/2025 23:58:00,197.1299
04/09/2025 23:58:00,111195.7,,03/09/2025 23:58:00,4326.2954,,03/09/2025 23:58:00,209.4945
05/09/2025 23:58:00,111318.7,,04/09/2025 23:58:00,4452.362,,04/09/2025 23:58:00,210.7567
06/09/2025 23:58:00,111097.1,,05/09/2025 23:58:00,4299.3214,,05/09/2025 23:58:00,202.5332
07/09/2025 23:58:00,110679.5,,06/09/2025 23:58:00,4306.8732,,06/09/2025 23:58:00,203.4969
08/09/2025 23:58:00,111083.6,,07/09/2025 23:58:00,4273.7839,,07/09/2025 23:58:00,200.2325
09/09/2025 23:58:00,111718.2,,08/09/2025 23:58:00,4305.597,,08/09/2025 23:58:00,206.4448
10/09/2025 23:58:00,111504.8,,09/09/2025 23:58:00,4306.7074,,09/09/2025 23:58:00,214.1644
11/09/2025 23:58:00,114409.8,,10/09/2025 23:58:00,4310.136,,10/09/2025 23:58:00,217.2174
12/09/2025 23:58:00,115269,,11/09/2025 23:58:00,4348.6803,,11/09/2025 23:58:00,224.0022
13/09/2025 23:58:00,115966.3,,12/09/2025 23:58:00,4461.0563,,12/09/2025 23:58:00,228.7702
14/09/2025 23:58:00,115717.9,,13/09/2025 23:58:00,4715.1874,,13/09/2025 23:58:00,242.2873
15/09/2025 23:58:00,115537.4,,14/09/2025 23:58:00,4668.3273,,14/09/2025 23:58:00,242.5517
16/09/2025 23:58:00,115383.4,,15/09/2025 23:58:00,4608.2422,,15/09/2025 23:58:00,240.474
17/09/2025 23:58:00,116474.5,,16/09/2025 23:58:00,4525.4244,,16/09/2025 23:58:00,234.3907
18/09/2025 23:58:00,117656.3,,17/09/2025 23:58:00,4503.9323,,17/09/2025 23:58:00,237.0022
19/09/2025 23:58:00,117005.3,,18/09/2025 23:58:00,4592.6435,,18/09/2025 23:58:00,244.8723
20/09/2025 23:58:00,115543.5,,19/09/2025 23:58:00,4589.552,,19/09/2025 23:58:00,247.6239
21/09/2025 23:58:00,115706.1,,20/09/2025 23:58:00,4471.1467,,20/09/2025 23:58:00,238.5613
22/09/2025 23:58:00,114688.9,,21/09/2025 23:58:00,4482.1679,,21/09/2025 23:58:00,239.5914
23/09/2025 23:58:00,112387.7,,22/09/2025 23:58:00,4447.8268,,22/09/2025 23:58:00,236.5367
24/09/2025 23:58:00,111792,,23/09/2025 23:58:00,4203.0342,,23/09/2025 23:58:00,220.5009
25/09/2025 23:58:00,112605.5,,24/09/2025 23:58:00,4164.8868,,24/09/2025 23:58:00,213.6744
26/09/2025 23:58:00,109653.5,,25/09/2025 23:58:00,4153.8879,,25/09/2025 23:58:00,211.7501
27/09/2025 23:58:00,109648.7,,26/09/2025 23:58:00,3873.3985,,26/09/2025 23:58:00,192.4967
28/09/2025 23:58:00,109587.9,,27/09/2025 23:58:00,4035.4631,,27/09/2025 23:58:00,205.3469
29/09/2025 23:58:00,111908.8,,28/09/2025 23:58:00,4019.5165,,28/09/2025 23:58:00,203.5855
30/09/2025 23:58:00,114433.1,,29/09/2025 23:58:00,4144.5016,,29/09/2025 23:58:00,210.7847
01/10/2025 23:58:00,114193.7,,30/09/2025 23:58:00,4217.5902,,30/09/2025 23:58:00,213.0347
02/10/2025 23:58:00,118786.4,,01/10/2025 23:58:00,4145.6462,,01/10/2025 23:58:00,208.7364
03/10/2025 23:58:00,120281.6,,02/10/2025 23:58:00,4349.7263,,02/10/2025 23:58:00,221.684
04/10/2025 23:58:00,122260.8,,03/10/2025 23:58:00,4487.2723,,03/10/2025 23:58:00,234.8363
05/10/2025 23:58:00,123742.9,,04/10/2025 23:58:00,4514.7874,,04/10/2025 23:58:00,232.9878
06/10/2025 23:58:00,123857.1,,05/10/2025 23:58:00,4489.2773,,05/10/2025 23:58:00,227.9868
07/10/2025 23:58:00,124310.6,,06/10/2025 23:58:00,4515.222,,06/10/2025 23:58:00,228.6011
08/10/2025 23:58:00,121424.4,,07/10/2025 23:58:00,4686.2962,,07/10/2025 23:58:00,232.5129
09/10/2025 23:58:00,122059.6,,08/10/2025 23:58:00,4450.3588,,08/10/2025 23:58:00,220.4776
10/10/2025 23:58:00,121146,,09/10/2025 23:58:00,4527.281,,09/10/2025 23:58:00,229.1043
11/10/2025 23:58:00,112580.3,,10/10/2025 23:58:00,4370.3656,,10/10/2025 23:58:00,220.9969
12/10/2025 23:58:00,111039.5,,11/10/2025 23:58:00,3836.3903,,11/10/2025 23:58:00,188.6931
13/10/2025 23:58:00,114934.2,,12/10/2025 23:58:00,3750.0349,,12/10/2025 23:58:00,178.0093
14/10/2025 23:58:00,113612.7,,13/10/2025 23:58:00,4159.2164,,13/10/2025 23:58:00,197.4456
15/10/2025 23:58:00,112138.6,,14/10/2025 23:58:00,4244.8602,,14/10/2025 23:58:00,208.4324
16/10/2025 23:58:00,111449.5,,15/10/2025 23:58:00,4126.7263,,15/10/2025 23:58:00,202.4653
17/10/2025 23:58:00,109176.5,,16/10/2025 23:58:00,3987.2977,,16/10/2025 23:58:00,193.9929
18/10/2025 23:58:00,107158.5,,17/10/2025 23:58:00,3895.2631,,17/10/2025 23:58:00,184.7073
19/10/2025 23:58:00,107365.6,,18/10/2025 23:58:00,3832.7979,,18/10/2025 23:58:00,182.0242
20/10/2025 23:58:00,110245.1,,19/10/2025 23:58:00,3890.1239,,19/10/2025 23:58:00,187.6708
21/10/2025 23:58:00,109157.9,,20/10/2025 23:58:00,3984.0428,,20/10/2025 23:58:00,187.8247
22/10/2025 23:58:00,108213.7,,21/10/2025 23:58:00,3980.7405,,21/10/2025 23:58:00,189.762
23/10/2025 23:58:00,108418.6,,22/10/2025 23:58:00,3874.5996,,22/10/2025 23:58:00,185.6643
24/10/2025 23:58:00,110466.5,,23/10/2025 23:58:00,3806.6874,,23/10/2025 23:58:00,180.152
25/10/2025 23:58:00,111077.3,,24/10/2025 23:58:00,3857.8172,,24/10/2025 23:58:00,191.4244
26/10/2025 23:58:00,111284.2,,25/10/2025 23:58:00,3935.2864,,25/10/2025 23:58:00,193.5735
27/10/2025 23:58:00,114960.8,,26/10/2025 23:58:00,3953.9167,,26/10/2025 23:58:00,194.0215
28/10/2025 23:58:00,113911,,27/10/2025 23:58:00,4158.9661,,27/10/2025 23:58:00,200.0196
29/10/2025 23:58:00,112562.7,,28/10/2025 23:58:00,4120.454,,28/10/2025 23:58:00,198.737
30/10/2025 23:58:00,110670.7,,29/10/2025 23:58:00,3980.9676,,29/10/2025 23:58:00,194.4069
31/10/2025 23:58:00,109243.2,,30/10/2025 23:58:00,3903.8702,,30/10/2025 23:58:00,194.3344
01/11/2025 23:58:00,110267.2,,31/10/2025 23:58:00,3803.2569,,31/10/2025 23:58:00,184.6379
02/11/2025 23:58:00,110087.4,,01/11/2025 23:58:00,3847.1126,,01/11/2025 23:58:00,187.2081
03/11/2025 23:58:00,107870.7,,02/11/2025 23:58:00,3873.1227,,02/11/2025 23:58:00,186.3471
04/11/2025 23:58:00,106774.8,,03/11/2025 23:58:00,3907.7429,,03/11/2025 23:58:00,187.8144
05/11/2025 23:58:00,101937.4,,04/11/2025 23:58:00,3602.6293,,04/11/2025 23:58:00,166.0919
06/11/2025 23:58:00,103976.1,,05/11/2025 23:58:00,3288.9695,,05/11/2025 23:58:00,155.3788
07/11/2025 23:58:00,101913.8,,06/11/2025 23:58:00,3424.459,,06/11/2025 23:58:00,162.5403
08/11/2025 23:58:00,102535.7,,07/11/2025 23:58:00,3313.0633,,07/11/2025 23:58:00,155.0841
09/11/2025 23:58:00,101740.2,,08/11/2025 23:58:00,3434.3569,,08/11/2025 23:58:00,161.6991
10/11/2025 23:58:00,106164.8,,09/11/2025 23:58:00,3400.5466,,09/11/2025 23:58:00,158.091
11/11/2025 23:58:00,105733,,10/11/2025 23:58:00,3583.5815,,10/11/2025 23:58:00,164.4663
12/11/2025 23:58:00,103227,,11/11/2025 23:58:00,3566.513,,11/11/2025 23:58:00,167.3504
13/11/2025 23:58:00,102177.3,,12/11/2025 23:58:00,3416.1663,,12/11/2025 23:58:00,154.6076
14/11/2025 23:58:00,97826.84,,13/11/2025 23:58:00,3413.7924,,13/11/2025 23:58:00,153.2727
15/11/2025 23:58:00,96129.48,,14/11/2025 23:58:00,3232.7542,,14/11/2025 23:58:00,145.1248
16/11/2025 23:58:00,95801.09,,15/11/2025 23:58:00,3109.0142,,15/11/2025 23:58:00,138.7426
17/11/2025 23:58:00,95168.88,,16/11/2025 23:58:00,3166.5575,,16/11/2025 23:58:00,139.5325
18/11/2025 23:58:00,90089.49,,17/11/2025 23:58:00,3093.8453,,17/11/2025 23:58:00,137.2395
19/11/2025 23:58:00,91386.52,,18/11/2025 23:58:00,3026.044,,18/11/2025 23:58:00,130.8298
20/11/2025 23:58:00,92760.46,,19/11/2025 23:58:00,3122.2504,,19/11/2025 23:58:00,140.6828
21/11/2025 23:58:00,85973.09,,20/11/2025 23:58:00,3022.7717,,20/11/2025 23:58:00,136.7824
22/11/2025 23:58:00,84209.42,,21/11/2025 23:58:00,2830.5724,,21/11/2025 23:58:00,133.5185
23/11/2025 23:58:00,86540.84,,22/11/2025 23:58:00,2764.6038,,22/11/2025 23:58:00,128.5254
24/11/2025 23:58:00,86719.09,,23/11/2025 23:58:00,2768.5177,,23/11/2025 23:58:00,127.5648
25/11/2025 23:58:00,88321.3,,24/11/2025 23:58:00,2801.1486,,24/11/2025 23:58:00,130.6746
26/11/2025 23:58:00,87244.85,,25/11/2025 23:58:00,2952.5277,,25/11/2025 23:58:00,138.3696
27/11/2025 23:58:00,91284.55,,26/11/2025 23:58:00,2959.0879,,26/11/2025 23:58:00,138.8988
28/11/2025 23:58:00,91452.75,,27/11/2025 23:58:00,3027.583,,27/11/2025 23:58:00,143.0132
29/11/2025 23:58:00,90869.59,,28/11/2025 23:58:00,3015.0114,,28/11/2025 23:58:00,140.8424
30/11/2025 23:58:00,90899.38,,29/11/2025 23:58:00,3032.1419,,29/11/2025 23:58:00,137.3924
01/12/2025 23:58:00,85807.97,,30/11/2025 23:58:00,2990.8361,,30/11/2025 23:58:00,136.0743
02/12/2025 23:58:00,86966.17,,01/12/2025 23:58:00,2991.9503,,01/12/2025 23:58:00,133.5892
03/12/2025 23:58:00,93258.06,,02/12/2025 23:58:00,2799.8389,,02/12/2025 23:58:00,126.7023
04/12/2025 23:58:00,93346.89,,03/12/2025 23:58:00,2997.8038,,03/12/2025 23:58:00,138.6735
05/12/2025 23:58:00,92027.11,,04/12/2025 23:58:00,3189.2553,,04/12/2025 23:58:00,144.8988
06/12/2025 23:58:00,89708.7,,05/12/2025 23:58:00,3134.1826,,05/12/2025 23:58:00,139.0163
07/12/2025 23:58:00,89579.54,,06/12/2025 23:58:00,3023.2399,,06/12/2025 23:58:00,133.3104
08/12/2025 23:58:00,91282.38,,07/12/2025 23:58:00,3039.3452,,07/12/2025 23:58:00,132.3361
09/12/2025 23:58:00,89955.87,,08/12/2025 23:58:00,3061.862,,08/12/2025 23:58:00,132.1169
10/12/2025 23:58:00,92571.52,,09/12/2025 23:58:00,3124.7185,,09/12/2025 23:58:00,133.2621
11/12/2025 23:58:00,90467.98,,10/12/2025 23:58:00,3320.3273,,10/12/2025 23:58:00,137.912
12/12/2025 23:58:00,92399.02,,11/12/2025 23:58:00,3324.5266,,11/12/2025 23:58:00,136.4484
13/12/2025 23:58:00,90401.97,,12/12/2025 23:58:00,3237.5367,,12/12/2025 23:58:00,136.3794
14/12/2025 23:58:00,90207.59,,13/12/2025 23:58:00,3084.9185,,13/12/2025 23:58:00,132.3368
15/12/2025 23:58:00,89679.57,,14/12/2025 23:58:00,3115.3374,,14/12/2025 23:58:00,133.2267
16/12/2025 23:58:00,85827.9,,15/12/2025 23:58:00,3062.0306,,15/12/2025 23:58:00,129.4823
17/12/2025 23:58:00,86794.84,,16/12/2025 23:58:00,2964.3119,,16/12/2025 23:58:00,127.7672
18/12/2025 23:58:00,86757.41,,17/12/2025 23:58:00,2962.6311,,17/12/2025 23:58:00,129.2059
19/12/2025 23:58:00,87073.13,,18/12/2025 23:58:00,2832.8202,,18/12/2025 23:58:00,123.1343
20/12/2025 23:58:00,88252.01,,19/12/2025 23:58:00,2826.9698,,19/12/2025 23:58:00,119.5686
21/12/2025 23:58:00,88081.58,,20/12/2025 23:58:00,2977.7854,,20/12/2025 23:58:00,126.1959
22/12/2025 23:58:00,88877.88,,21/12/2025 23:58:00,2977.1031,,21/12/2025 23:58:00,125.8005
23/12/2025 23:58:00,87973.69,,22/12/2025 23:58:00,3001.3031,,22/12/2025 23:58:00,125.996
24/12/2025 23:58:00,87095.54,,23/12/2025 23:58:00,3007.1294,,23/12/2025 23:58:00,125.7981
25/12/2025 23:58:00,87768.72,,24/12/2025 23:58:00,2962.77,,24/12/2025 23:58:00,123.8729
26/12/2025 23:58:00,88915.34,,25/12/2025 23:58:00,2945.4006,,25/12/2025 23:58:00,122.455
27/12/2025 23:58:00,87459.36,,26/12/2025 23:58:00,2902.6057,,26/12/2025 23:58:00,119.9529
28/12/2025 23:58:00,87687.36,,27/12/2025 23:58:00,2925.7526,,27/12/2025 23:58:00,122.194
29/12/2025 23:58:00,90085.48,,28/12/2025 23:58:00,2946.7609,,28/12/2025 23:58:00,124.6419
30/12/2025 23:58:00,87222.09,,29/12/2025 23:58:00,2948.633,,29/12/2025 23:58:00,125.1952
31/12/2025 23:58:00,88262.84,,30/12/2025 23:58:00,2935.1436,,30/12/2025 23:58:00,123.1246
01/01/2026 23:58:00,87412.91,,31/12/2025 23:58:00,2970.6419,,31/12/2025 23:58:00,124.9242
02/01/2026 23:58:00,88546.95,,01/01/2026 23:58:00,2967.069,,01/01/2026 23:58:00,124.4813
03/01/2026 23:58:00,90135.61,,02/01/2026 23:58:00,3000.2407,,02/01/2026 23:58:00,126.7586
04/01/2026 23:58:00,91374.73,,03/01/2026 23:58:00,3124.2036,,03/01/2026 23:58:00,132.1809
05/01/2026 23:58:00,92558.38,,04/01/2026 23:58:00,3125.795,,04/01/2026 23:58:00,133.2999
06/01/2026 23:58:00,93811.61,,05/01/2026 23:58:00,3143.2877,,05/01/2026 23:58:00,133.9296
07/01/2026 23:58:00,92624.93,,06/01/2026 23:58:00,3225.2348,,06/01/2026 23:58:00,137.9703
08/01/2026 23:58:00,90943.31,,07/01/2026 23:58:00,3295.4064,,07/01/2026 23:58:00,141.0884
09/01/2026 23:58:00,90943.1,,08/01/2026 23:58:00,3165.8332,,08/01/2026 23:58:00,136.3078
10/01/2026 23:58:00,90440.93,,09/01/2026 23:58:00,3104.1359,,09/01/2026 23:58:00,138.2912
11/01/2026 23:58:00,90863.66,,10/01/2026 23:58:00,3083.5847,,10/01/2026 23:58:00,135.7664
,,,11/01/2026 23:58:00,3082.3533,,11/01/2026 23:58:00,139.466
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
A,B,C,D,E,F,G,
Date,BTC Price,ETH Price,SOL Price,BTC Return,ETH Return,SOL Return,
01/01/2025 23:58:00,93462.86,3331.2798,189.2335,-,-,-,
02/01/2025 23:58:00,95642.54,3353.1751,193.8516,0.02332134925,3352.1751,192.8516,
03/01/2025 23:58:00,96732.46,3451.7503,207.8083,0.01139576594,3450.7503,206.8083,
04/01/2025 23:58:00,97942.97,3607.4265,217.7616,0.01251399995,3606.4265,216.7616,
05/01/2025 23:58:00,98355.51,3656.4304,216.6486,0.004212042988,3655.4304,215.6486,
06/01/2025 23:58:00,99424.66,3634.9629,213.3951,0.01087026034,3633.9629,212.3951,
07/01/2025 23:58:00,101731,3689.1357,218.3706,0.02319686082,3688.1357,217.3706,
08/01/2025 23:58:00,96294.37,3380.7317,202.2026,-0.05344123227,3379.7317,201.2026,
09/01/2025 23:58:00,94409.58,3326.6026,197.5763,-0.01957321077,3325.6026,196.5763,
10/01/2025 23:58:00,93850.97,3219.1578,185.0276,-0.005916878351,3218.1578,184.0276,
11/01/2025 23:58:00,94033.5,3266.3219,187.5755,0.001944891992,3265.3219,186.5755,
12/01/2025 23:58:00,94575.31,3281.9305,187.9971,0.005761882733,3280.9305,186.9971,
13/01/2025 23:58:00,94559.12,3265.5751,188.5192,-0.0001711863276,3264.5751,187.5192,
14/01/2025 23:58:00,95099.77,3136.445,182.8464,0.00571758705,3135.445,181.8464,
15/01/2025 23:58:00,97176.71,3223.8939,187.5167,0.02183959015,3222.8939,186.5167,
16/01/2025 23:58:00,99576.98,3450.5268,205.909,0.02470005416,3449.5268,204.909,
17/01/2025 23:58:00,101413.4,3307.6008,211.1988,0.01844221425,3306.6008,210.1988,
18/01/2025 23:58:00,103545.4,3474.0668,219.6059,0.02102286286,3473.0668,218.6059,
19/01/2025 23:58:00,104841,3305.1557,261.7841,0.01251238587,3304.1557,260.7841,
20/01/2025 23:58:00,102194.9,3212.8843,251.288,-0.0252391717,3211.8843,250.288,
21/01/2025 23:58:00,102204.3,3280.3702,242.2984,0.00009198110669,3279.3702,241.2984,
22/01/2025 23:58:00,105559.4,3327.8592,250.419,0.03282738593,3326.8592,249.419,
23/01/2025 23:58:00,101964.6,3241.2395,257.173,-0.03405475969,3240.2395,256.173,
24/01/2025 23:58:00,104563,3338.5746,253.4619,0.02548335403,3337.5746,252.4619,
25/01/2025 23:58:00,104669.3,3309.7553,253.371,0.001016611995,3308.7553,252.371,
26/01/2025 23:58:00,105193.9,3317.2631,256.1342,0.005011975813,3316.2631,255.1342,
27/01/2025 23:58:00,100414.1,3233.391,240.9197,-0.04543799593,3232.391,239.9197,
28/01/2025 23:58:00,102938,3181.6844,235.0458,0.02513491631,3180.6844,234.0458,
29/01/2025 23:58:00,101995.6,3075.7713,227.1483,-0.009155025355,3074.7713,226.1483,
30/01/2025 23:58:00,105403.1,3114.3033,228.0644,0.03340830389,3113.3033,227.0644,
31/01/2025 23:58:00,104008.8,3247.7702,238.9076,-0.01322826368,3246.7702,237.9076,
01/02/2025 23:58:00,102345.6,3298.9187,231.644,-0.01599095461,3297.9187,230.644,
02/02/2025 23:58:00,99655.54,3116.8988,213.6257,-0.02628408061,3115.8988,212.6257,
03/02/2025 23:58:00,92883.21,2869.2932,203.2397,-0.06795738601,2868.2932,202.2397,
04/02/2025 23:58:00,100156.4,2883.2151,216.2608,0.07830467961,2882.2151,215.2608,
05/02/2025 23:58:00,98136.17,2732.0012,207.0365,-0.02017075294,2731.0012,206.0365,
06/02/2025 23:58:00,97649.43,2788.2941,195.9941,-0.004959843043,2787.2941,194.9941,
07/02/2025 23:58:00,97519.86,2688.0574,189.7586,-0.001326889466,2687.0574,188.7586,
08/02/2025 23:58:00,96362.31,2623.0346,192.1702,-0.01186988989,2622.0346,191.1702,
09/02/2025 23:58:00,97281.8,2632.9375,199.5817,0.009542008696,2631.9375,198.5817,
10/02/2025 23:58:00,96932.82,2628.011,200.5462,-0.003587310268,2627.011,199.5462,
11/02/2025 23:58:00,98077.13,2661.4868,200.3929,0.01180518631,2660.4868,199.3929,
12/02/2025 23:58:00,95573.3,2602.6286,197.9837,-0.0255291932,2601.6286,196.9837,
13/02/2025 23:58:00,96900.99,2737.7892,196.772,0.01389185055,2736.7892,195.772,
14/02/2025 23:58:00,96796.01,2676.2042,194.3761,-0.001083373864,2675.2042,193.3761,
15/02/2025 23:58:00,97544.53,2725.7036,199.8365,0.007732963373,2724.7036,198.8365,
16/02/2025 23:58:00,97580.92,2693.5246,194.4742,0.0003730603859,2692.5246,193.4742,
17/02/2025 23:58:00,96127.14,2662.2272,188.4563,-0.01489819936,2661.2272,187.4563,
18/02/2025 23:58:00,96096.47,2743.7816,177.6608,-0.0003190566161,2742.7816,176.6608,
19/02/2025 23:58:00,95307.54,2669.9008,169.1202,-0.008209770869,2668.9008,168.1202,
20/02/2025 23:58:00,97243.08,2715.3959,169.026,0.02030836175,2714.3959,168.026,
21/02/2025 23:58:00,98249.46,2739.468,176.038,0.01034911687,2738.468,175.038,
22/02/2025 23:58:00,96436.56,2660.6903,168.892,-0.01845200981,2659.6903,167.892,
23/02/2025 23:58:00,96443.38,2763.9902,172.1428,0.00007072006716,2762.9902,171.1428,
24/02/2025 23:58:00,95278.63,2819.8368,168.0328,-0.01207703421,2818.8368,167.0328,
25/02/2025 23:58:00,92066.2,2513.9897,141.8274,-0.03371616489,2512.9897,140.8274,
26/02/2025 23:58:00,88801.82,2492.342,144.1328,-0.03545687777,2491.342,143.1328,
27/02/2025 23:58:00,85090.99,2332.5324,134.8675,-0.04178776967,2331.5324,133.8675,
28/02/2025 23:58:00,80376.5,2305.5974,137.6058,-0.05540527851,2304.5974,136.6058,
01/03/2025 23:58:00,86273.05,2235.8163,147.9956,0.07336161689,2234.8163,146.9956,
02/03/2025 23:58:00,85812.15,2216.2998,143.6311,-0.005342340395,2215.2998,142.6311,
03/03/2025 23:58:00,92841.09,2519.0844,178.4556,0.08191077837,2518.0844,177.4556,
04/03/2025 23:58:00,83518.82,2147.7012,142.0484,-0.1004110357,2146.7012,141.0484,
05/03/2025 23:58:00,86951.6,2170.7004,144.9224,0.04110187381,2169.7004,143.9224,
06/03/2025 23:58:00,92272.38,2241.9048,146.2677,0.06119243349,2240.9048,145.2677,
07/03/2025 23:58:00,87701.4,2202.2975,143.3527,-0.04953790072,2201.2975,142.3527,
08/03/2025 23:58:00,86468.85,2140.2135,139.2415,-0.01405393757,2139.2135,138.2415,
09/03/2025 23:58:00,86143.01,2202.7799,136.9606,-0.003768293437,2201.7799,135.9606,
10/03/2025 23:58:00,82106.8,2018.3289,126.4502,-0.04685475931,2017.3289,125.4502,
11/03/2025 23:58:00,79506.47,1863.7698,118.315,-0.0316700931,1862.7698,117.315,
12/03/2025 23:58:00,82201.03,1921.8031,125.2657,0.0338910783,1920.8031,124.2657,
13/03/2025 23:58:00,83605.95,1908.0938,126.5901,0.01709127002,1907.0938,125.5901,
14/03/2025 23:58:00,81877.78,1863.4771,123.3121,-0.02067041879,1862.4771,122.3121,
15/03/2025 23:58:00,84582.41,1910.8596,133.426,0.03303252726,1909.8596,132.426,
16/03/2025 23:58:00,84410.52,1937.0931,135.9194,-0.002032219229,1936.0931,134.9194,
17/03/2025 23:58:00,83702.25,1887.202,126.0396,-0.00839077878,1886.202,125.0396,
18/03/2025 23:58:00,83152.52,1926.5746,128.1604,-0.006567684859,1925.5746,127.1604,
19/03/2025 23:58:00,83076.51,1931.7574,125.317,-0.000914103385,1930.7574,124.317,
20/03/2025 23:58:00,85919.08,2057.6814,135.533,0.0342162905,2056.6814,134.533,
21/03/2025 23:58:00,84434.41,1982.3914,127.4994,-0.0172798638,1981.3914,126.4994,
22/03/2025 23:58:00,84345.25,1965.2958,128.4234,-0.001055967585,1964.2958,127.4234,
23/03/2025 23:58:00,84294.35,1980.1805,128.493,-0.000603472039,1979.1805,127.493,
24/03/2025 23:58:00,86531.37,2006.0249,132.6302,0.02653819621,2005.0249,131.6302,
25/03/2025 23:58:00,86496.49,2081.8109,140.9225,-0.0004030908097,2080.8109,139.9225,
26/03/2025 23:58:00,87186.84,2067.1385,143.786,0.007981248719,2066.1385,142.786,
27/03/2025 23:58:00,87692.71,2009.4311,137.2894,0.005802137112,2008.4311,136.2894,
28/03/2025 23:58:00,86810.84,2002.647,138.3527,-0.01005636614,2001.647,137.3527,
29/03/2025 23:58:00,84261.42,1895.8636,129.4324,-0.0293675306,1894.8636,128.4324,
30/03/2025 23:58:00,83184.34,1827.4434,124.5888,-0.01278259968,1826.4434,123.5888,
31/03/2025 23:58:00,81559.22,1806.7074,124.6661,-0.01953636947,1805.7074,123.6661,
01/04/2025 23:58:00,82963.95,1822.3431,124.6577,0.01722343593,1821.3431,123.6577,
02/04/2025 23:58:00,84598.74,1905.3194,126.6829,0.0197048236,1904.3194,125.6829,
03/04/2025 23:58:00,83479.15,1794.8779,117.7362,-0.01323412145,1793.8779,116.7362,
04/04/2025 23:58:00,82740.93,1816.4149,117.0533,-0.008843166228,1815.4149,116.0533,
05/04/2025 23:58:00,83624.02,1815.4492,122.7863,0.01067295231,1814.4492,121.7863,
06/04/2025 23:58:00,83332.85,1806.0908,120.2721,-0.003481894317,1805.0908,119.2721,
07/04/2025 23:58:00,77555.34,1579.0905,105.7334,-0.06933052212,1578.0905,104.7334,
09/04/2025 23:58:00,75004.68,1552.0201,106.8837,-0.0328882576,1551.0201,105.8837,
10/04/2025 23:58:00,81681,1471.9443,105.4473,0.08901204565,1470.9443,104.4473,
11/04/2025 23:58:00,80721.91,1668.859,119.0826,-0.01174189836,1667.859,118.0826,
12/04/2025 23:58:00,82944.43,1521.4977,112.7961,0.02753304524,1520.4977,111.7961,
13/04/2025 23:58:00,85434.14,1566.1546,121.5142,0.03001660268,1565.1546,120.5142,
14/04/2025 23:58:00,84549.55,1643.7982,132.2686,-0.01035405752,1642.7982,131.2686,
15/04/2025 23:58:00,85358.06,1596.8367,128.5757,0.009562558287,1595.8367,127.5757,
16/04/2025 23:58:00,83726.81,1623.1192,129.2982,-0.01911067332,1622.1192,128.2982,
17/04/2025 23:58:00,84030.1,1588.8276,126.238,0.003622376154,1587.8276,125.238,
18/04/2025 23:58:00,84815.62,1577.2412,131.462,0.009348078843,1576.2412,130.462,
19/04/2025 23:58:00,84841.2,1582.98,134.7368,0.0003015953901,1581.98,133.7368,
20/04/2025 23:58:00,85115.07,1588.7273,134.0698,0.003228030721,1587.7273,133.0698,
21/04/2025 23:58:00,87152.38,1613.1206,139.7714,0.0239359493,1612.1206,138.7714,
22/04/2025 23:58:00,88107.6,1587.3288,137.7768,0.01096034325,1586.3288,136.7768,
23/04/2025 23:58:00,93210.55,1579.4935,136.6838,0.05791725118,1578.4935,135.6838,
24/04/2025 23:58:00,92733.36,1756.9004,148.7438,-0.005119484865,1755.9004,147.7438,
25/04/2025 23:58:00,93348.03,1796.0691,151.1532,0.006628358985,1795.0691,150.1532,
26/04/2025 23:58:00,94847.29,1770.0125,152.3482,0.01606097097,1769.0125,151.3482,
27/04/2025 23:58:00,94225.3,1786.1962,150.9138,-0.006557804656,1785.1962,149.9138,
28/04/2025 23:58:00,93911.89,1821.7589,149.302,-0.003326176727,1820.7589,148.302,
29/04/2025 23:58:00,94717.11,1791.9918,148.2345,0.008574207164,1790.9918,147.2345,
30/04/2025 23:58:00,95041.93,1800.1999,147.8192,0.003429369836,1799.1999,146.8192,
01/05/2025 23:58:00,94808.49,1798.653,146.4017,-0.002456179078,1797.653,145.4017,
02/05/2025 23:58:00,97111.77,1794.0542,147.6274,0.02429402683,1793.0542,146.6274,
03/05/2025 23:58:00,96432.45,1838.7526,150.8551,-0.006995238579,1837.7526,149.8551,
04/05/2025 23:58:00,95856.14,1842.6998,148.0509,-0.005976307768,1841.6998,147.0509,
05/05/2025 23:58:00,94255.16,1833.8264,146.7912,-0.0167019035,1832.8264,145.7912,
06/05/2025 23:58:00,94489.1,1808.7154,143.9898,0.002481986132,1807.7154,142.9898,
07/05/2025 23:58:00,96515.11,1819.938,146.6842,0.02144173243,1818.938,145.6842,
08/05/2025 23:58:00,99109.44,1816.7296,146.7874,0.02688003982,1815.7296,145.7874,
09/05/2025 23:58:00,102384.2,1811.557,147.2203,0.03304185757,1810.557,146.2203,
10/05/2025 23:58:00,103161.7,2207.2733,164.0663,0.00759394516,2206.2733,163.0663,
11/05/2025 23:58:00,103995.7,2345.3199,172.8267,0.008084395662,2344.3199,171.8267,
12/05/2025 23:58:00,104013.1,2583.4157,177.6784,0.0001673146101,2582.4157,176.6784,
13/05/2025 23:58:00,101727,2514.736,173.0356,-0.02197896227,2513.736,172.0356,
14/05/2025 23:58:00,103560.3,2496.0772,174.2507,0.01802176413,2495.0772,173.2507,
15/05/2025 23:58:00,102821.2,2680.2341,183.9972,-0.007136904779,2679.2341,182.9972,
